tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
Naruto: Shippûden,1,464,Tsukurareta kako,"May 26, 2016",8.3,293,"Kaguya is furious that Hagoromo has broken the law. Hagoromo finds out what Kaguya did in the past and makes up his mind to fight her. Knowing nothing about her, Hagoromo cannot trust her-he wonders if the love and the despair she experienced are the sole cause of her anger. Unable to reach an understanding, mother and sons begin their long, sad battle.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,465,Iga-sei nanbâwan!,"Jun 2, 2016",8.4,402,Naruto adopts a rather hilarious but effective approach to tackle Kaguya. Obito is back in action. Sasuke faces a challenge. The Four Hokages make an unexpected acquaintance,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,466,Ninshû,"Jun 9, 2016",7.8,236,Rikudô Sen'nin tells the story of how the Ninshû was born.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,467,Ashura to Indora,"Jun 16, 2016",7.6,229,Tells the story of the ancestors of the uchiha and senju clan.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,468,Shiren no tabi,"Jun 30, 2016",7.5,225,Hagoromo must decide whom will be his successor,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,469,Ashura no ketsui,"Jul 7, 2016",7.8,228,Indra completes his mission. Asura finds the definitive solution for his village. Hagoromo must take his final decision.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,470,Kôkeisha,"Jul 21, 2016",8.2,275,Hagoromo finally chooses who will be the successor to Ninja creed.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,471,Tokubetsu ninmu,"Jul 28, 2016",8.0,300,"Naruto, Sasuke and Sakura take on a special mission.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,472,Tsunagaru omoi,"Aug 4, 2016",7.8,466,The battle with Kaguya continues with an unexpected turn of events.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,473,Futari o chanto,"Aug 11, 2016",8.4,362,Obito redeems himself by sacrificing his remaining energy to save Sasuke and Sakura.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,474,Omae wa kanarazu,"Aug 18, 2016",7.7,621,"Obito, sharing a common bond with Naruto over their ambitions to become Hokage, tells Naruto about his dreams.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,475,"Sharingan, futatabi","Aug 25, 2016",7.9,789,Obito enters Kakashi's mind and grants him power.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,476,Omedetô,"Sep 1, 2016",8.5,1700,"The ninjas make their final move to seal Kaguya and free the Tailed Beasts, but Black Zetsu slips through in an attempt to escape defeat.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,477,Shûmatsu no tani,"Sep 8, 2016",7.7,737,"With Kaguya's defeat, Hagomoro declares that Naruto and Sasuke can combine their power to dispel the Infinite Tsukuyomi, but Sasuke takes control of the Tailed Beasts and reveals his intention to kill the five living kage.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,478,Saigo no tatakai,"Sep 29, 2016",8.7,2000,Sasuke reveals his motivations as the fated final battle between two friends begins.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,479,Naruto to Sasuke,"Sep 29, 2016",9.0,3400,A continuation of Naruto and Sasuke final battle.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,480,Wakai no shirushi,"Oct 6, 2016",8.5,1600,"Interrupted in the heat of battle by a blinding light, Naruto and Sasuke begin witnessing flashbacks of their childhood.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,481,"Uzumaki Naruto!! ""Saishûkai""","Oct 13, 2016",8.1,936,Sakura tends to the wounded Naruto and Sasuke as the tree finally collapses and frees the people of the world; The ninja of Leaf Village begins the long process of recovery after the war; Naruto has a heart-to-heart talk with Iruka.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,482,Naruto to Hinata,"Oct 20, 2016",7.5,331,"Ostracized due to the Nine Tails that lives within him, young Naruto leads a solitary life in Leaf Village, until a stranger appears; Hinata celebrates her third birthday and meets Neji.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,483,Sasuke to Sakura,"Oct 27, 2016",6.7,277,"Young Sasuke wants to spend more time with his brother, Itachi; a reclusive Sakura receives a present from Ino.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,484,Gaara to Shikamaru,"Nov 3, 2016",6.8,274,"A motherless Gaara grows up under the eye of his uncle, Yashamaru; Shikamaru pranks Choji.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,485,Jiraiya to Kakashi,"Nov 10, 2016",6.9,275,Young Jiraiya ropes Orochimaru into his plans to get Tsunade to notice him; Rin and Obito try to get to know orphaned loner Kakashi.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,486,Kibaku ningen,"Dec 1, 2016",7.4,328,"Sasuke begins a journey of atonement following the Fourth Great Ninja War; Kakashi, Naruto and Sakura discuss a series of disappearances in Leaf Village; The village fends off a group of possessed attackers who explode when wounded.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,487,Koroshiamu,"Dec 8, 2016",7.5,319,"Sasuke, Chino and Nowaki search for clues about the exploding humans who attacked Leaf Village.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,488,Fûshin,"Dec 15, 2016",7.4,308,"Continuing his investigation, Sasuke follows Orochimaru to the Coliseum to stage a fight and draw out a potential informant, but a sudden attack by more exploding humans derails the plan.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,489,Ketsuryûgan,"Dec 22, 2016",7.1,309,"After Sasuke fails to capture Fushin, he regroups with Chino at Hell Valley and learns how she came to be associated with Fushin.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,490,Saigo no hitori,"Jan 5, 2017",8.0,375,Sasuke's search for the source of the recent troubles draws toward its conclusion.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
