tv,season,episode_number,title,airdate,rating,total_votes,desc,encoded_title
One Piece,1,933,Gyukimaru! Zoro Fights a Duel on Bandit's Bridge,"Jul 19, 2020",9.3,990,"Sumo Inferno continues and Queen sends in the Gifters. At the bridge, Zoro clashes with Gyukimaru to get Shusui back. Their fight is interrupted when a woman and Toko arrive seeking help as they were chased by an assassin known as Kamazo.",tt0388629
One Piece,1,934,A Big Turnover! The Three-Sword Style Overcomes Danger!,"Jul 26, 2020",9.4,1500,"During an argument with Shinobu, Law plans to rescue his crew. Meanwhile at Oihagi Bridge, Zoro continues his clash with Kamazo.",tt0388629
One Piece,1,935,"Zoro, Stunned! The Shocking Identity of the Mysterious Woman!","Aug 2, 2020",8.8,537,Luffy continues trying to use an advanced Busoshoku Haki technique as he and Hyogoro are confronted by Alpacaman and Madilloman.,tt0388629
One Piece,1,936,Get the Hang of It! The Land of Wano's Haki - Ryuo!,"Aug 9, 2020",8.7,542,"After Hiyori reveals her identity to Zoro, she explains about some things about her past such as how Kawamatsu watched over her after her parents' death.",tt0388629
One Piece,1,937,Tonoyasu! Ebisu's most beloved!,"Aug 16, 2020",8.7,536,Luffy tries to learn Ryuo through fighting in the Sumo Inferno. It continues until the night and will resume the next day. Luffy and Hyogoro meet Caribou and Raizo and talks about the rebellion.,tt0388629
One Piece,1,938,Shaking the nation. The identity of Ushimitsu Kozo,"Aug 23, 2020",8.3,399,"After his capture, Tonoyasu is sentenced to execution. Meanwhile, Holdem and his men battle the Mt. Atama Thieves. While clashing with Ashura Doji, Holdem sets the mountain on fire.",tt0388629
One Piece,1,939,The Straw Hats are running! Save the captive Tonoyasu,"Aug 30, 2020",9.2,922,"Toko and Zoro's group make their way to the Flower Capital. As Shimotsuki Yasuie is placed on a wooden pole and is being broadcast throughout Wano, his old acquaintances recognize him.",tt0388629
One Piece,1,940,Zoro's Fury! The Truth About the Smile!,"Sep 6, 2020",9.4,1300,"After claiming responsibility for Kin'emon's secret message, saying it was a prank, and casting doubt in the Rasetsu prison guards, Yasuie meets a brutal end as Orochi and his men shoot him to death.",tt0388629
One Piece,1,941,Toko's Tears! Orochi's Pitiless Bullets!,"Sep 13, 2020",9.3,999,"As the citizens of Ebisu Town grieve over Yasuie's death, Shinobu reveals more information about the SMILE fruits. Meanwhile Zoro and Sanji step in fight to save Toko from Orochi.",tt0388629
One Piece,1,942,The Straw Hats Step In! An Uproarious Deadly Battle at the Execution Ground!,"Sep 20, 2020",9.2,955,"Zoro and Sanji start fighting against Orochi's clan. Nami and the rest of the Straw Hats join them. Meanwhile, at the Excavation Labor Camp a new criminal has arrived. And a shocking truth is revealed.",tt0388629
One Piece,1,943,Luffy's Determination! Win Through the Sumo Inferno!,"Sep 27, 2020",9.2,916,Zoro clashes with Kyoshiro and Sanji clashes with X Drake while Usopp takes Toko to safety. Right after that the Orochi Oniwabanshu arrives to confront the Straw Hat Pirates.,tt0388629
One Piece,1,944,The Coming of the Storm! Big Mom's Great Rampage!,"Oct 4, 2020",8.6,544,"After the skirmish inside the Flower Capital, Kin'emon confesses to Ashura Doji that he provoked Holdem into attacking Mt. Atama. When Ashura becomes angry, Kin'emon admits his mistake and once again begs him for his help.",tt0388629
One Piece,1,945,A Grudge Over Oshiruko - Luffy Gets into a Desperate Situation,"Oct 11, 2020",9.2,992,"Big Mom subdues Queen when the latter tries to fight her. During that scuffle, Kid and Killer are saved from drowning. Big Mom does not find any oshiruko, and when Luffy blurts out that he ate it, she attacks him out of rage.",tt0388629
One Piece,1,946,Stop the Emperor of the Sea! Queen's Secret Plan!,"Oct 18, 2020",8.5,548,"Luffy attempts to defend against Big Mom's attack, but she sends him and Hyogoro crashing into a wall. They both survived, but Big Mom continues attacking Luffy, chasing him around the Prisoner Mines.",tt0388629
One Piece,1,947,The Ultimate Weapon! Excite Bullets Aimed at Luffy,"Oct 25, 2020",8.5,551,"Right after Big Mom regains her memories, she suddenly faints. Queen quickly orders to restrain Big Mom and escorts her to Onigashima. With both Queen and Big Mom away, Luffy continues practicing with advanced Busoshoku Haki.",tt0388629
One Piece,1,948,Start Fighting Back! Luffy and the Red Scabbard Samurai!,"Nov 1, 2020",8.6,566,"Raizo freed Kawamastsu and with Luffy, Chopper, Kiku and Hyogoro they start fighting the Hundred Beast Pirates of the Udon prison meanwhile zoro and Hyori got attacked by Fukurokoji's underlings.",tt0388629
One Piece,1,949,We're Here to Win! Luffy's Desperate Scream!,"Nov 8, 2020",9.3,1100,"Luffy and his group continue to rebel against the prison guards, however, the prisoners attempt to stop them after the plague spreads rapidly. Luffy takes drastic action in an attempt to win the prisoner's faith and stir them to rebel too.",tt0388629
One Piece,1,950,Warriors' Dream! Luffy's Conquer of Udon!,"Nov 15, 2020",9.2,1100,"After Udon is conquered, Chopper tends to Luffy and works to develop a cure for his condition. Luffy asks Kid to join the fight against Kaido, but Kid rejects his offer and leaves Udon with Killer.",tt0388629
One Piece,1,951,Orochi's Pursuers! Ninja Army Corps vs. Zoro,"Nov 22, 2020",9.0,930,Zoro is continuously pursued by Orochi's ninjas. Law strikes a deal with Basil Hawkins in regards to the freedom of The Heart Pirates.,tt0388629
One Piece,1,952,Tension Rises in Onigashima! Two Emperors of the Sea Meet?!,"Nov 29, 2020",9.2,1100,"Kanjuro, Nami, and Franky travel across Wano. Brook, Ussop, and Robin also travel Wano using a dock. Ashura reveals ships that he has that will be used for the assault on Onigashima. Zoro battles for his sword. Big Mom and Kaidio meet.",tt0388629
One Piece,1,953,Hiyori's Confession! Reunion on Oihagi Bridge,"Dec 6, 2020",9.1,1200,"Big Mom and Kadio come to blows leaving Kadio's subordinate nervous. Reunions take place as Hyogoro and the yakuza bosses from the past get reacquainted while across Wano, Hiyori and Kawamatsu also reunite.",tt0388629
One Piece,1,954,Its Name is Enma! Oden's Meito!,"Dec 13, 2020",9.0,1100,"Kawamatsu tells Hiyori how he and a fox named Onimaru defended and collected weapons belonging to the dead. Hiyori offers Zoro Enma, the legendary sword said to have cut Kadio.",tt0388629
One Piece,1,955,"""A New Alliance?! Kaido's Army Gathers""","Dec 20, 2020",8.5,1000,"Zoro agrees to return Shusui in exchange for Enma, Law subdues Hawkins and escapes. At Onigashima, Kaidou and Big Mom decide to put aside their feud and form an alliance to conquer the world.",tt0388629
One Piece,1,956,Ticking Down to the Great Battle! The Straw Hats Go into Combat Mode!,"Dec 27, 2020",9.3,1400,Zoro receives Enma and sees its destructive power. Luffy continues training his Busoshoku Haki.,tt0388629
One Piece,1,957,Big News! The Warlords Attack Incident,"Jan 10, 2021",9.3,6100,News concerning Sabo spread throughout the world. Drake and Koby conduct a private conversation.,tt0388629
One Piece,1,958,"""The Legendary Battle! Garp and Roger""","Jan 17, 2021",9.3,3900,"The navy begins a meeting where Sengoku informs them about the alliance between Big Mom and Kaido. Sengoku talks about the legendary Rocks pirates and he reveals the bounties of all of the Yonko's, as well as Roger's bounty.",tt0388629
One Piece,1,959,"""The Promised Port - Opening of Third Act of Wano Country!""","Jan 24, 2021",9.2,2500,The Fire Festival is soon to begin as the samurai of Wano wait for their allies who are nowhere to be seen leaving Kin'emon and the rest of the samurai feeling helpless.,tt0388629
One Piece,1,960,"""The Greatest Samurai of Wano Country! Kozuki Oden Appears!""","Jan 31, 2021",9.1,2500,"It is revealed that Orochi had the Beasts Pirates bombed the Thousand Sunny and destroyed some bridges to cut off routes to Tokage Port. At the port, the Nine Red Scabbards prepare to continue with the raid on their own.",tt0388629
One Piece,1,961,"""The Crying Apprentice! Oden and Kin'emon!""","Feb 7, 2021",9.2,2300,"The Mountain God continues its rampage in the Flower Capital until Oden confronts and defeats it. After this incident, Oden was expelled from the capital. Due to their admiration for Oden, Kinemon and Denjiro decide to follow him.",tt0388629
One Piece,1,962,Changing Destiny - The Whitebeard Pirates Cast Ashore!,"Feb 14, 2021",9.3,2500,Oden transforms the wild land of Kuri into a habitable region and is made Daimyo over it.,tt0388629
One Piece,1,963,Oden's Determination! Whitebeard's Trials!,"Feb 21, 2021",9.3,2900,"Once their ship is repaired, the Whitebeard Pirates leave at night to avoid Oden's advances but he catches up anyway, attaching a chain to the ship and riding with Izo through the ocean. Marco saves Izo and brings him onto the Moby Dick where he is tied up.",tt0388629
One Piece,1,964,Whitebeard's Little Brother! Oden's Great Adventure!,"Feb 28, 2021",9.3,2400,"Toki tends to Oden after he rescued her from the kidnappers. On the next day, they are confronted by the kidnappers and their leader, Karma. Whitebeard intervenes and knocks out Karma. Whitebeard accepts Oden into his crew because of his selflessness.",tt0388629
One Piece,1,965,Blades Crossed! Roger and Whitebeard!,"Mar 7, 2021",9.4,4200,"Orochi plots to take the shogunate with Higurashi's assistance. As Oden continues his journey with the Whitebeard Pirates, he finally encounters the Roger Pirates. A clash between Whitebeard and Gol D. Roger ensues.",tt0388629
One Piece,1,966,Roger's Wish! A New Journey!,"Mar 21, 2021",9.4,2900,"After an intense and lasting battle between the most fomented pirate gangs in the world, Roger discovers Oden's skill, spent for years in the Kouzuki clan, and decides to make an unpredictable invitation.",tt0388629
One Piece,1,967,Devoting His Life! Roger's Adventure,"Mar 28, 2021",9.4,2800,Roger pirates sail around the Grandline and meet some old friends.,tt0388629
One Piece,1,968,The Pirate King is Born: Arriving at the Last Island!,"Apr 4, 2021",9.4,6200,"Oden, forced by an ill Toki, leaves her and their children at Wano sailing again on the Oro Jackson. At Zou, Roger finds the last Road Poneglyph. Despite his worsening health, Roger and his crew reach the Grand Line's final island.",tt0388629
One Piece,1,969,To Wano Country! The Roger Pirates Disband,"Apr 11, 2021",9.4,2400,"After reaching the last island and becoming the ""King of all Pirates"" Gol D. Roger disbands the Roger pirates. Oden returns to his home.",tt0388629
One Piece,1,970,Sad News: The Opening of the Great Pirate Era,"Apr 18, 2021",9.4,2000,"After seeing the state of Wano, a vengeful Oden sets out to the Flower Capital with his swords pointed at Orochi.",tt0388629
One Piece,1,971,Raid! Oden and the Nine Red Scabbards,"Apr 25, 2021",9.4,2100,Orochi travels to Kuri revealing his evil plan as Oden finally decides to take down Kaido,tt0388629
One Piece,1,972,The Moment of Conclusion! Oden vs. Kaido!,"May 2, 2021",9.4,3200,Oden and the nine Ninjas march toward Kaido's area for revenge. Suddenly something shows up in their way.,tt0388629
One Piece,1,973,Sentenced to Boil! Oden's Deadly Hour!,"May 9, 2021",9.4,2500,"Having been defeated by Kaidou, Oden is captured and sentenced, along with his retainers, to be executed in the middle of the Flower Capital.",tt0388629
One Piece,1,974,Oden Wouldn't Be Oden If It Wasn't Boiled!,"May 16, 2021",9.4,3700,Oden throws his friends to safety and exchanges final words with Kaido.,tt0388629
One Piece,1,975,The Castle on Fire! The Fate of the Kozuki Clan!,"May 23, 2021",9.3,2500,Kaido breaks into the burning Kozuki castle as Toki attempts to save her family.,tt0388629
One Piece,1,976,Back to the Present Day! 20 Years Later!,"May 30, 2021",9.3,2100,Hiyori and Kappa separate and she gets brought to Kysohiro who secretly pledges to protect her.,tt0388629
One Piece,1,977,The Sea Is For Pirates! Raid! To Onigashima,"Jun 6, 2021",9.4,2800,"With no allies coming to their aid, the Nine Red Scabbards row to Onigashima on their own.",tt0388629
One Piece,1,978,The Worst Generation Charges in! The Battle of the Stormy Sea,"Jun 13, 2021",9.4,2900,"Luffy, Law, and Kid join the Akazaya samurai and begin to fight Kaido's army.",tt0388629
One Piece,1,979,Good Luck!? Leader Kin'emon's Plot,"Jun 20, 2021",9.3,2000,"Kyoshiro reveals himself as Denjiro (one of the akazaya Samurai) and explains the real meaning of the flyer. Meanwhile, Kanjuro kidnaps Momonuske and heads towards onigashima.",tt0388629
One Piece,1,980,A Tearful Promise! The Kidnapped Momonosuke!,"Jun 27, 2021",9.4,1800,The Beast Pirates start attacking the samurai's ships from a distance. An old ally comes to Straw Hats' aid.,tt0388629
One Piece,1,981,A New Member! Knight of the Sea Jinbe!,"Jul 4, 2021",9.4,2000,Zoro and Sanji team up to fight the guard as Luffy and Jimbei attack Kaido's men.,tt0388629
One Piece,1,982,Kaido's Trump Card - Introducing the Tobi Roppo,"Jul 11, 2021",9.4,6400,"The Straw Hat Pirates enter Onigashima's torii gate. Queen begins the Golden Kagura festivities, and the Tobi Roppo meet to hear their captain's request.",tt0388629
One Piece,1,983,The Samurai Warriors' Earnestness! The Straw Hats Land at Onigashima,"Jul 18, 2021",9.1,1800,"As the alliance and Kid Pirates reach Onigashima, Kin'emon uses his sorcery to everyone's clothes to blend in with the Beasts Pirates.",tt0388629
One Piece,1,984,Luffy Goes Out of Control?! Sneaking into Kaido's Banquet,"Jul 25, 2021",8.2,1400,The Kid Pirates head for Kaido's castle as Luffy and Zoro go after to stop them from causing trouble.,tt0388629
One Piece,1,985,Thinking of O-Tama - Luffy's Furious Strike,"Aug 1, 2021",8.5,1200,Luffy and Zoro witness Kaido's subordinates waste food at the banquet and make fun of the poor people in the Land of Wano which causes them to become infuriated and create turmoil.,tt0388629
One Piece,1,986,Fighting Music! The Ability to Attack Luffy!,"Aug 8, 2021",8.3,1100,"After making a scene at the Golden Festival, Luffy and Zoro try to get away, but Queen's subordinates chase after them.",tt0388629
One Piece,1,987,The Failing Dream? The Plot to Lure Sanji!,"Aug 15, 2021",8.9,1300,"Haccha joins in and the pursuit of Luffy. Meanwhile, Kin'emon changes his strategy and his group tries to infiltrate the castle from its side.",tt0388629
One Piece,1,988,Arrival of Reinforcements! Captain of the Whitebeard Pirates!,"Aug 22, 2021",9.2,1500,"Luffy, Law, Kin'emon, and others are trying to infiltrate Kaido's castle. Big Mom's children are climbing up the waterfall again, but a foe stands in their way.",tt0388629
